,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
32,bhajan/Naresh Pawar Bikaneri - Kesar Chandan Tilak Lagao.opus,1.3767568097831449,0.38206825724889415,0.4234324401838858,0.22989107769459918,5.563496431166078,3.5594814079066124,2222.4292012484043,2457.985155243775,21.94483320006215,4466.003330788553,-0.0037565589891019164,0.05301324340537728
33,bhajan/Lata Mangeshkar - Tum Hi Ho Mata Pita Tumhi Ho.opus,1.287689010271141,0.27076548278390405,0.426745193333406,0.2393601818897318,3.400737989166863,-8.152560305196966,1656.032865690498,1669.2566534548425,20.96082811134231,2928.4103518787338,0.0032506686487464194,0.048642910170426
34,bhajan/Bhaiya Krishan Das Ji - Mera Aapki Kripa Se.opus,1.3514004904693848,0.3792127117993058,0.5545460407848674,0.26467673847522355,1.3572758471299171,-4.9392699008248275,2411.4743518263567,2524.9908752880215,21.518567428051767,4799.949219372312,-0.013190395773594899,0.0655449415556048
35,bhajan/Jagjit Singh - Hey Ram.opus,1.2185088707096776,0.3628079795328198,0.4636378543211098,0.24308357007970574,0.7781224550133485,-5.271295944176153,2040.8644177197184,2446.24761752568,20.02973153392927,3935.7620828478694,0.006768695374799566,0.048180896337435504
36,bhajan/Hari Om Sharan - Ramji Ke Naam Ne To Pathar Bhi Tare.opus,1.3722371397088682,0.3486630864089933,0.4485240976479112,0.2446920014334635,1.8729498065772845,-4.017529486556386,2325.9226648408066,2639.5462618095703,21.25365776224738,4448.507914292545,-0.005308810966314417,0.05355881289969917
37,bhajan/Sanjay Mittal - Laakhon Paapi Taar Diye.opus,1.3616223518377326,0.3205656958859852,0.5462993563798384,0.2653172389964037,9.355802957241117,-0.7541458616865359,2239.5785256586496,2624.946346581783,20.721960467725097,4541.150919400616,-0.008249692071940302,0.04995950093653791
38,bhajan/Vikram Hazra - Dena Ho To Dijiye.opus,1.1738520294508648,0.3245468545481921,0.39581199305333875,0.22002796874552394,4.851053211389883,-2.7490408017810077,1791.931855344982,2743.8746881171282,21.52262210142664,3540.26667436519,-0.011952833419241915,0.029139615893141676
39,bhajan/Kanhiya Mittal - Rangli Rangli Chunariya Tere Naam Balaji.opus,1.5300979064434699,0.38933353997641784,0.4732588453532836,0.2449161563329888,15.760444784019647,2.175836045420638,3208.568613944765,3726.8415685901687,21.17478343314425,7090.113592752687,0.0031705502752061715,0.05806520931591864
40,bhajan/Bipin Sachdeva - Jaise Suraj Ki.opus,1.50257614245863,0.3782874430687809,0.4964169696868459,0.2567713870965164,9.22824723923157,0.08847073125675914,2789.6731148182394,2856.40212938414,21.36886030764824,5347.722971248724,-0.009522761519761454,0.07690012679695475
41,bhajan/Suresh Wadkar - Om Bhurbhuvas Swaha.opus,1.3188556360834387,0.3649736234177823,0.4768966869647596,0.24879273337753494,5.766363407828059,-1.3509549250696424,2728.155718983961,3379.470417599054,21.227503013509203,5626.130528665701,-0.0011621968867027287,0.058073502571205984
42,bhajan/Sanjay Mittal - Duniya Banane Wale.opus,1.5190553324644516,0.3163034142596115,0.5189205633439362,0.26197056812910885,4.832463659918902,-1.470053500856526,2999.293025829187,3174.7183047347057,20.912213762876327,6151.107466460747,0.0037501619101219306,0.07637574734204736
43,bhajan/Vipin Sachdeva - Shirdi Wale Sai Baba.opus,1.537459895675795,0.386740618456416,0.4582321939222014,0.23974291261453975,3.150823911298818,-1.3605816255954952,2205.3868006044454,2286.5086581389596,22.465792010308363,4301.1805956939525,-0.017311573102479518,0.05317679499539412
44,bhajan/AR Rahman - O Paalanhaare.opus,1.210501241317223,0.30369856455422956,0.40058195050727163,0.22092451589819687,2.8965740013884957,-6.067311428264738,2559.2752640616686,3565.0027139130757,21.22068045640519,5543.44551781448,0.023706390050516436,0.04030666111587203
45,bhajan/Anup Jalota - Kanha Teri Murli Ki.opus,1.468910684566667,0.3267492582589489,0.4797989068513596,0.2521803425261466,0.44034078769685775,-8.540193592427455,2077.1832589467053,2104.948963724751,20.28872858834863,4244.211806089497,0.004761357398247042,0.0546373929180122
46,bhajan/Nitin Mukesh - Om Jai Jagdish Hare.opus,1.4212622187792054,0.39181905377707255,0.44926759919587417,0.23690575462845667,1.1067808499636085,-4.4573719214968195,1456.1402058892252,1767.6971176820437,21.684001461993525,2762.477190562676,0.0016345209005416343,0.03417307267393713
47,bhajan/Anup Jalota - Thumak Chalat Ramchandra.opus,1.5427538103112615,0.457158119284136,0.4052903118522919,0.22712705215417953,4.479555415709875,1.7894046198905045,2474.746376799077,3075.267352071864,21.683907887390905,5424.825034640255,-0.024384267329448053,0.04331136042650279
48,bhajan/Sadhana Sargam - Jyot Se Jyot Jagate Chalo.opus,1.4700223577856406,0.26736452532836014,0.4691725731103996,0.2472325748071611,18.08231903719466,2.0391142010620538,2440.231416756944,2760.266152849057,21.367681438345077,4720.35981252603,-0.015570840892524373,0.060003077610916486
49,bhajan/Tripti Shakya - Khatu Wale Mere Shyam Baba.opus,1.500734443040375,0.29671684198572956,0.4721564661551597,0.24939373548346613,0.6596038195571545,-7.930002024088354,2416.275273181938,2952.3454297126,21.975776280784636,4756.899870352438,0.0002530498764373992,0.053511809933328665
50,bhajan/Madhushree - Pal Pal Hai Bhaari.opus,1.3190116441020814,0.3486383336728438,0.47338267360767544,0.24755870077679928,7.317291873018468,-2.069188644587825,3113.275783115577,3544.316537044099,20.886817268354882,6229.199377936523,-0.004594633788103924,0.06597840110434246
51,bhajan/Vipin Sachdeva - Mera Shyam Aajata Mere Samne.opus,1.3657495535854198,0.4109997629477432,0.5015983163954496,0.2518881780678054,6.148407431596779,3.0894251257899503,2088.077554754376,2657.1827800644046,21.54921261723997,4089.3650642177117,-0.006272347050057629,0.04297850334560805
52,bhajan/Hariharan - Shiv Shankar Ko Jisne Pooja.opus,1.3977733316618166,0.29939727867017507,0.46452137890007866,0.24725427460485747,4.91043742876055,-4.183572031663648,1785.8282952877116,2051.8675652389784,20.778479589110646,3220.1564674830456,-0.01169600931448934,0.043777746440681733
53,bhajan/Bhimsen Joshi - Jai Durge Durgati Pariharini.opus,1.2625289253305148,0.3461459568988769,0.42939621333162104,0.2324828098247868,1.1028358336836617,-2.8257196863620693,2007.3296506972306,2437.330014292002,20.559877122293084,3973.1059696886573,0.0030637384075273407,0.04268336230026745
54,bhajan/Tripti Shakya - Yashoda Tero Laal.opus,1.465716075652358,0.330798926846642,0.4970384978940972,0.25432714023065683,0.7605168351481681,-4.139866063400819,3461.1772817226993,3633.660527087806,21.483764288667548,7378.538997195336,-0.009976596719079366,0.07618926451482072
55,bhajan/Pappu Sharma - Hum Jane Pahchane Hain Kanihya Tere.opus,1.4730145936258692,0.36282653502291323,0.5376140680974808,0.26193720230273226,1.4684593869676437,-1.7266482366713545,3275.2343305704508,3785.975483229064,20.74490963230305,6872.228627680745,-0.008014672922881078,0.07027451305104218
56,bhajan/Anuradha Paudwal - Naam Hai Tera Taranhaar.opus,1.565159668350703,0.3182330441069783,0.4830805182616653,0.25444358786852994,1.5522728488396915,-5.526013574039195,2701.105194446834,2239.8730613751545,23.151669761253153,5028.32512164457,-0.00010033147665844755,0.08249889147304226
57,bhajan/Pappu Sharma - Rang De Chunirya Shyam Naam Ki.opus,1.3561030982779865,0.3556503531405128,0.45992410355836566,0.2411118897306018,8.216091367201466,3.2726924955709285,2946.2181860350356,3353.0917901551525,21.897130027243815,6005.398901202104,-0.011709497336374858,0.06796020756748417
58,bhajan/Anup Jalota - Sukhkarta Dukhharta (Siddhivinayakji Ki Aarti).opus,1.348747992464772,0.4069396438546164,0.48853076112008104,0.2508950457907063,6.605625050263065,1.0367803163724318,2859.642535324931,3214.264408059453,20.577494235794045,5852.3965421163775,0.003841184564194793,0.0624654773776005
59,bhajan/Pappu Sharma - Agar Hum Par Ho Jaya Kirpa Tumhari.opus,1.47907578153778,0.4134820308382905,0.5711778213233348,0.2676472117154441,14.743065452997447,5.439939896923141,3458.5560498728555,3743.6197526800215,20.75493775975892,7461.687913182967,0.00668384064907774,0.07793749164519735
60,bhajan/Sadhana Sargam - Tumhi Ho Mata.opus,1.3010632541356195,0.33852606614689984,0.4467854214986427,0.23733700394856674,4.652072044046545,-6.009327227167578,2760.67221087115,2369.1274610479404,22.318765693649144,4964.296848278417,-0.008922597696182442,0.08498153538650097
61,bhajan/Roop Kumar Rathod - Shree Guru Charan Saroj Raj - Hanuman Chalisa.opus,1.3656227398239644,0.34728817614672813,0.41204980279772013,0.23250968351523021,2.0200312742400324,-1.8375037002312298,2191.2371071809707,2810.4797913851694,20.83713944617581,4738.896145504732,0.0026275155340221832,0.041132236805624015
62,bhajan/Bhakti Marga - Sriman Narayana.opus,1.4087594273603112,0.3265904718438116,0.473635548000574,0.24422128619262373,1.3912855692001669,-4.988336705471551,2335.6733243641575,2884.4108229938747,21.00339808872286,4956.968464665711,-0.0073865649953170735,0.051396059910768184
63,bhajan/Sadhana Sargam - Ae Malik Tere Bande Hum.opus,1.2622245692744176,0.31118570483646113,0.42378302665856793,0.2267355764111591,5.615567605845079,-3.429828675827368,2359.5131319356115,2616.94432321461,21.50074446176524,4594.129413174291,-0.006073979820852429,0.05654652574850897
64,bhajan/Tripti Shakya - Vaae Nyare Ho Gaye Mere.opus,1.4814719501762936,0.307167467928373,0.4675952037846262,0.24749473430631036,2.2788421861003645,-3.152793304770456,2751.6940018981895,3183.209845719174,21.52881271700178,5317.922836545396,-0.0048604293524511675,0.06288709189543003
65,bhajan/Kanhiya Mittal - Hara Hu Sath Nibhao Na Baba Haare Haare 3.opus,1.3358042599219155,0.37291582024485076,0.5153937166045336,0.2554983728461845,4.098305712366184,0.9924344577539888,2855.636484962763,3568.5623164036965,21.594507880488518,6516.769811823932,0.0028857137212373193,0.04949085115516338
