,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
41,sufi/Abida Parveen - Aaqa - Coke Studio Season 9.opus,1.2493723868965119,0.39028204616780077,0.4304658055220904,0.23101881369146102,10.019034574890851,1.4891979436996288,2610.458273588101,3285.084687943186,21.664820500553443,6041.229142317486,0.015976378760745816,0.04490041320777852
42,sufi/AR Rahman - Piya Milenge.opus,1.5071690964793423,0.47341145005121177,0.5389375069177228,0.257647713753491,6.734390989438258,3.442450015069223,3226.60060927309,3770.5971253892585,19.903768075802866,6917.63159780903,0.011628660007391227,0.05968557493172079
43,sufi/Rashid Khan - Aaoge Jab Tum.opus,1.250439969033575,0.397679976241938,0.4117978163551998,0.22720208316811438,6.519500497206138,1.1104159176276154,2621.7229503012204,3400.89189967188,21.619049793476183,5919.443900441533,-0.016253202020918265,0.041680357921770404
44,sufi/Shafqat Amanat Ali - Aakhon ke Sagar.opus,1.327919329652048,0.3809127679609838,0.533431213277333,0.2601832731953299,3.1076660192619285,-0.3227657485956226,2190.7970580961946,2611.434652126023,21.387755333922023,4885.886571247417,0.0018169776695101249,0.050511119077392135
45,sufi/Atif Aslam - Tajdar-E-Haram Coke Studio Season 8.opus,1.2552137157232894,0.46152794848680306,0.42853326482134124,0.23611451473563524,5.935973347327736,2.0283502946233494,2129.3518064510904,2722.8306238833857,21.419810368929053,4576.04088443213,-0.013386962943692977,0.03843343339192
46,sufi/Filmybox - Soniye (feat Rahat Fateh Ali Khan).opus,1.2278300174288939,0.41448597338576965,0.48929137739588363,0.24871879065765132,12.372619379838328,2.244557374632208,2668.0565188448413,3817.4065547478144,19.756724160646108,5772.302718519917,0.005576546937000832,0.041873016271002456
47,sufi/Rahat Fateh Ali Khan - Afreen Afreen (Coke Studio Season 9).opus,1.2118545318328786,0.385933425082582,0.41988400026162753,0.23062467478400775,10.288674966766338,0.6613160670877454,2789.945930914335,3568.0229560615207,22.37368186752132,6463.824432985617,0.011662174283286534,0.04788324251471866
48,sufi/Shankar-Ehsaan-Loy - Sajdaa (From My Name Is Khan).opus,1.39965137888909,0.3783273291581235,0.4902075102220557,0.250432940532696,1.8791725181883006,-6.00045943974726,2232.3158346972723,2736.1622030788344,20.933869973753197,4552.421676846628,0.011212058180013069,0.04628305471216807
49,sufi/Javed Ali - Arziyan.opus,1.2977634145550085,0.43863864322767127,0.4610311644272321,0.24405698850593993,7.110005711013534,3.5191503362226126,3307.290104459072,4505.252376986044,21.29642590835958,8297.128083011228,-0.006174632664087548,0.04875831347334703
50,sufi/Jyoti Nooran - Allah Hoo.opus,1.2481283184926821,0.37069889315893645,0.4797160449603036,0.24304689580290315,8.371087954020881,1.0979573204479893,2913.132910772965,3675.9662968669677,20.84960339566054,6423.274575624758,0.002250269373760479,0.05322821349979417
51,sufi/SalimSulaiman - Ali Maula.opus,1.2685800734189585,0.4969739080969029,0.5082027110567842,0.24924263202524027,3.075974239437987,-0.39891721828978705,2113.798835265813,3134.243589068058,19.38700148657739,4482.943179653267,-0.0015897989988245549,0.0314167356282149
52,sufi/Rahat Fateh Ali Khan - O Re Piya.opus,1.3379738607010527,0.34942211795936007,0.4859678455229067,0.2470970422865662,7.539414467322588,0.08586623637034528,1921.2192388844855,2831.4697406126656,20.812714860529784,3697.00282275245,-0.007469155848784968,0.03463834316414572
53,sufi/Javed Bashir - Aaj Ibaadat (From Bajirao Mastani).opus,1.2249022286307534,0.3729424429350822,0.4306156117177842,0.2314994208528864,11.27609351700902,1.9270402398691724,3135.3273057360334,3617.674298154215,20.43707696503405,6797.467751984494,0.004775480002193142,0.059302564553719773
54,sufi/Roop Kumar Rathod - Maula Mere Maula.opus,1.266444609292451,0.3776701506393446,0.4647467508872993,0.24357845993340174,7.933848238928968,0.3447530545294096,2072.99664366845,2683.227865726348,20.927338267534285,4324.556006562687,0.01587636148498575,0.043101616212463424
55,sufi/Kailash Kher - Allah Ke Bande.opus,1.5815767634805338,0.38493641405525125,0.47280035376783897,0.24613050122434624,5.30600901240923,-1.6720385333380599,1864.819890838859,2364.398937349089,20.858093143922037,4074.923133611195,0.007690986130827696,0.04050106644522308
56,sufi/Rahat Fateh Ali Khan - Tere Mast Mast Do Nain.opus,1.4179097426606346,0.45249968910828847,0.49612425823776407,0.25241887317161543,9.53711860942839,3.019277197497057,2743.909080812376,3230.0088051699786,19.74122301914467,6175.014628845296,0.0076134715764969805,0.05156566377805023
57,sufi/Shankar-Ehsaan-Loy - Noor E Khuda.opus,1.143908168806846,0.35449345371483937,0.4913662775106827,0.24693741242370718,6.866481194308576,-0.9149712443770233,1968.5291393024793,2824.623439786867,21.057005638352702,3910.9894297775395,-0.00806802865878019,0.03657632263887028
58,sufi/AR Rahman - Gurus of Peace (From Vande Mataram).opus,1.468839060129848,0.4305768593459132,0.4769831105735751,0.24698526254869937,5.475310355929222,-2.3260069280170095,2839.170683327759,3461.8578634370288,20.358342384344944,6410.20437514751,0.002094749543333503,0.05081529254926835
59,sufi/Faisal Rafi - Jiya Dhadak Dhadak Jaye.opus,1.6248220418235484,0.3788630063173978,0.47109067788615144,0.2584609578231879,1.8787053481314455,-5.980387227017631,1707.8439096181512,2139.2848066015404,19.57263474177115,3389.6648832197275,0.0029262976521960355,0.03307123293821839
60,sufi/Kailash Kher - Saiyyan.opus,1.1840156495315959,0.39016658368341856,0.47842333556505573,0.24580020486125093,2.9677977015537973,-3.828073019410959,1604.350766105986,1892.8593201583205,20.511442808474165,3320.9557386659717,0.01926742775517135,0.03610476360619808
61,sufi/Kavita Seth - Tidke Ghade.opus,1.3317841974688875,0.4186927637446405,0.4453644778286617,0.2375492490581242,9.927839934137154,4.014770154196723,2792.10707136273,3797.5705253044116,21.558358774384967,6246.734603601616,0.0077593978468413205,0.042147163218371295
62,sufi/Rahat Fateh Ali Khan - Zaroori Tha.opus,1.251752872701861,0.2872992258115895,0.4190193094688998,0.22849707004980754,7.24841298705495,1.052578559572048,2102.2806426983907,2783.591407869907,21.279053866547056,4167.891957048356,0.003014804565278976,0.040396034475061335
63,sufi/Bilal Khan - Khamoshi - From Khamoshi.opus,1.1938363132203218,0.38167355315314677,0.45462233676455416,0.23824649975041792,5.0665411585496365,0.05857282531589133,2755.9318616682954,3411.8296279910687,20.826273908663172,6284.7994471252805,0.021141637292909125,0.05286395501246398
64,sufi/Rahat Fateh Ali Khan - Sanu Ek Pal Chain (From Raid).opus,1.3784230263508048,0.38890210660559515,0.518244940025641,0.2512911208163565,13.547588049538943,3.5494867280736426,2560.456864932107,3603.9363698764655,20.410335575231525,5636.670300668928,0.008408357119608146,0.04154176296046825
65,sufi/Tochi Raina - Kabira.opus,1.1291273088562963,0.3695248232305111,0.45321520788841907,0.23859735184984598,2.1242257202068435,-0.9793176511023185,2497.54362985987,3662.1911091336856,20.349093356379836,5367.031263268512,0.011842226513771476,0.03913935371067213
66,sufi/Qurat-Ul-Ain Baloch - Baliye (Laung Gawacha) [Coke Studio Season 9].opus,1.2010609067069744,0.4355686425936982,0.47971693613539174,0.24448938814315796,12.212885056520594,3.245883851122709,2989.8113546808936,3450.8278704679087,20.624624116430635,6572.987890092629,0.0002864332526777542,0.05847409058392622
67,sufi/SalimSulaiman - Shukran Allah (From Kurbaan).opus,1.2845049479784052,0.4064177433286154,0.48560223889181575,0.24654878973204894,12.807127572783658,3.326611316477239,2238.020264371655,3276.440928860823,19.772435635192625,4888.484104909893,0.00017237243166875327,0.03460270894630379
68,sufi/Javed Bashir - Man Kunto Maula.opus,1.2504057730098055,0.4361113643597946,0.5159843698214673,0.2546647572529445,19.59570182377859,5.130865561875641,2530.4452368029547,3257.4587881802454,20.133181434144348,5838.2732547514615,0.017323820354047618,0.041712079239063206
69,sufi/Zeb Bangash - Aaja Re Moray Saiyaan - Coke Studio Season 9.opus,1.1892916731690033,0.4167041259123056,0.45737729978631414,0.23675853459939564,10.534957454431515,1.6697880947758386,2805.0206040147036,3549.7187290202814,21.195193276897484,6705.74129137391,0.014945270409258414,0.04647768161047857
70,sufi/Amit Trivedi - Iktara.opus,1.237657256503192,0.425085170124972,0.44884445521607486,0.2367441407823201,8.876464778303095,1.4116021702944623,2489.026187611495,3456.327608556068,20.547931886370623,5710.432743967959,0.014254363108087916,0.03697267342116831
71,sufi/Shafqat Amanat Ali - Allahu Akbar.opus,1.1664966757810005,0.3742328826228814,0.4319530395628349,0.23090190522281842,6.400304945156637,-0.666956655563319,2597.2883160930164,3311.141667960947,21.36129882455243,6067.433687068606,-0.010843791303526541,0.04380778216562568
72,sufi/Akhil Sachdeva - Humsafar.opus,1.0718196409804703,0.3266213436186406,0.40355514886820876,0.2133250403646944,9.677200006499785,-4.199661635757526,2393.4299578227665,2952.689506607962,19.574897598199705,5279.91861195436,0.01333868817051819,0.04655378968539551
73,sufi/Rahat Fateh Ali Khan - Jag Soona Soona Lage.opus,1.3461810621873849,0.43952126487099974,0.5047455075963234,0.24893231929016002,11.09950137791929,3.245155427904618,2698.221024813792,3185.25371262825,20.195320640799327,5518.97808069371,0.008339666784528594,0.05436946061487285
74,sufi/Jabbar Abbas - Dam Mast Qalandar.opus,1.308920377963809,0.4521335101456528,0.4964997012233639,0.2488957115887246,9.00944404107374,2.2704633840539836,3185.833470440484,3717.4141000129607,20.136194842020423,7086.63211406937,-0.0012978286336348304,0.057230735607950015
75,sufi/Atif Aslam - Jeena Jeena (From Badlapur).opus,1.225388500743312,0.3807772533319863,0.4015545620178417,0.22366838282637544,10.18459206054972,2.0904736885905475,2353.705176686681,3366.5866331048555,21.631735929393393,5261.4003146119785,-0.005168921129277125,0.034128526640060594
76,sufi/Shankar-Ehsaan-Loy - Sajdaa.opus,1.39965137888909,0.3783273291581235,0.4902075102220557,0.250432940532696,1.8791725181883006,-6.00045943974726,2232.3158346972723,2736.1622030788344,20.933869973753197,4552.421676846628,0.011212058180013069,0.04628305471216807
77,sufi/Rahat Fateh Ali Khan - Rim Jhim.opus,1.3515541646363978,0.33255972942918405,0.4602640868410524,0.24330837299354302,3.619358719608983,-1.4398765218693839,2621.6394038493495,3750.3812724123713,20.87182779466662,5531.376280626892,-0.011857618580803303,0.04030448993687812
78,sufi/Nusrat Fateh Ali Khan - Mere Rashke Qamar.opus,1.4465304653658915,0.3318503090958954,0.4668599781497538,0.24343857907228028,3.02702015903021,-3.928946193030343,2352.6993891606116,2296.8112589190687,21.208772749285295,4568.7097271315915,0.000772452642787224,0.05965058754069255
79,sufi/Abida Parveen - Chaap Tilak.opus,1.2512893439101307,0.3602162901579259,0.48221592172319067,0.24538638207736313,4.312927743068235,-1.6512339552600084,2629.579531280776,3016.7759896375046,20.982427281670894,5560.250159846547,-0.0026345539532713763,0.054223301399886875
80,sufi/KK - Tu Jo Mila.opus,1.13218673440774,0.3693135699694427,0.5094586392611536,0.25026430402315325,10.564756757557266,0.49735046306276615,1993.7787471396502,3056.4586560921707,19.7156293420692,3789.904465728889,0.025652034330309454,0.03436424079059456
81,sufi/Adnan Sami - Bhar Do Jholi Meri.opus,1.3970461631037905,0.407503226030593,0.5114211863754139,0.25533998526745477,11.983045267693644,4.265525498421149,3008.1482253071235,4004.2943448376727,19.975632076843816,6959.246949201401,-0.0049873389090716955,0.047444876933773916
82,sufi/Ali Sethi - Ranjish Hi Sahi.opus,1.2326416241456428,0.45556459797772636,0.418208815033659,0.23159361555620464,5.704466740709452,0.06826721095667064,2234.8144131282374,3046.0271018097756,21.521453506603713,4893.343460004449,0.00919484013328566,0.03774302645116952
83,sufi/Quratulain Balouch - Woh Humsafar.opus,1.1667657930239839,0.31073443118436284,0.43014667558084546,0.22982366338017796,6.718610627099606,0.41529319534828035,1932.2763380176914,2498.2950766677454,21.890803843216368,3940.798736965371,-0.009208392914704669,0.04055258418488262
